index,lat,lon,ADM1_EN,ADM2_EN
233,32.55500000000048,131.6250000000012, Miyazaki,Nobeoka City
234,32.55500000000048,131.6800000000012, Miyazaki,Nobeoka City
235,32.60000000000048,131.5700000000012, Miyazaki,Nobeoka City
236,32.60000000000048,131.6250000000012, Miyazaki,Nobeoka City
237,32.60000000000048,131.6800000000012, Miyazaki,Nobeoka City
238,32.60000000000048,131.7350000000012, Miyazaki,Nobeoka City
239,32.64500000000048,131.5700000000012, Miyazaki,Nobeoka City
240,32.64500000000048,131.6250000000012, Miyazaki,Nobeoka City
241,32.64500000000048,131.6800000000012, Miyazaki,Nobeoka City
242,32.64500000000048,131.7350000000012, Miyazaki,Nobeoka City
243,32.69000000000048,131.6250000000012, Miyazaki,Nobeoka City
244,32.69000000000048,131.6800000000012, Miyazaki,Nobeoka City
245,32.69000000000048,131.7350000000012, Miyazaki,Nobeoka City
246,32.06000000000046,130.30500000000103, Kagoshima,Izumi City
247,32.06000000000046,130.36000000000104, Kagoshima,Izumi City
248,32.10500000000046,130.30500000000103, Kagoshima,Izumi City
249,32.10500000000046,130.36000000000104, Kagoshima,Izumi City
250,32.15000000000046,130.8000000000011, Kumamoto,Hitoyoshi City
251,32.240000000000464,130.74500000000108, Kumamoto,Hitoyoshi City
252,32.19500000000046,130.8000000000011, Kumamoto,Nishiki-machi
253,32.19500000000046,130.8550000000011, Kumamoto,Nishiki-machi
254,32.240000000000464,130.8550000000011, Kumamoto,Nishiki-machi
255,32.19500000000046,130.9100000000011, Kumamoto,Asagiri-cho
256,32.240000000000464,130.9100000000011, Kumamoto,Asagiri-cho
257,32.240000000000464,130.9650000000011, Kumamoto,Taragi-machi
258,32.285000000000466,130.9100000000011, Kumamoto,Taragi-machi
259,32.285000000000466,130.9650000000011, Kumamoto,Taragi-machi
260,32.240000000000464,130.8000000000011, Kumamoto,Sagara-mura
261,32.46500000000047,130.58000000000106, Kumamoto,Yatsushiro City
262,32.46500000000047,130.63500000000107, Kumamoto,Yatsushiro City
263,32.510000000000474,130.58000000000106, Kumamoto,Yatsushiro City
264,32.510000000000474,130.63500000000107, Kumamoto,Yatsushiro City
265,32.510000000000474,130.69000000000108, Kumamoto,Yatsushiro City
266,32.55500000000048,130.58000000000106, Kumamoto,Yatsushiro City
267,32.55500000000048,130.63500000000107, Kumamoto,Yatsushiro City
268,32.55500000000048,130.74500000000108, Kumamoto,Yatsushiro City
269,32.55500000000048,130.69000000000108, Kumamoto,Hikawa-cho
270,32.60000000000048,130.69000000000108, Kumamoto,Uki City
271,32.60000000000048,130.74500000000108, Kumamoto,Uki City
272,32.64500000000048,130.63500000000107, Kumamoto,Uki City
273,32.64500000000048,130.69000000000108, Kumamoto,Uki City
274,32.64500000000048,130.74500000000108, Kumamoto,Uki City
275,32.60000000000048,130.8000000000011, Kumamoto,Misato-machi
276,32.64500000000048,130.8000000000011, Kumamoto,Misato-machi
277,32.64500000000048,130.8550000000011, Kumamoto,Kosa-machi
278,32.69000000000048,130.8000000000011, Kumamoto,Kosa-machi
279,32.69000000000048,130.63500000000107, Kumamoto,Uto City
280,32.69000000000048,130.69000000000108, Kumamoto,Uto City
281,32.69000000000048,130.74500000000108, Kumamoto,Minami-ku
282,32.73500000000048,130.63500000000107, Kumamoto,Minami-ku
283,32.73500000000048,130.69000000000108, Kumamoto,Minami-ku
284,32.73500000000048,130.8000000000011, Kumamoto,Mifune-machi
285,32.73500000000048,130.74500000000108, Kumamoto,Kashima-machi
286,32.780000000000484,130.63500000000107, Kumamoto,Nishi-ku
287,32.780000000000484,130.69000000000108, Kumamoto,Nishi-ku
288,32.825000000000486,130.69000000000108, Kumamoto,Nishi-ku
289,32.780000000000484,130.74500000000108, Kumamoto,Higashi-ku
290,32.825000000000486,130.8000000000011, Kumamoto,Higashi-ku
291,32.780000000000484,130.8000000000011, Kumamoto,Mashiki-machi
292,32.780000000000484,130.8550000000011, Kumamoto,Mashiki-machi
293,32.825000000000486,130.8550000000011, Kumamoto,Mashiki-machi
294,32.825000000000486,130.74500000000108, Kumamoto,Kita-ku
295,32.87000000000049,130.69000000000108, Kumamoto,Kita-ku
296,32.91500000000049,130.69000000000108, Kumamoto,Kita-ku
297,32.825000000000486,130.9100000000011, Kumamoto,Nishihara-mura
298,32.87000000000049,130.74500000000108, Kumamoto,Koshi City
299,32.91500000000049,130.74500000000108, Kumamoto,Koshi City
300,32.87000000000049,130.8000000000011, Kumamoto,Kikuyou-machi
301,32.87000000000049,130.8550000000011, Kumamoto,Ozu-machi
302,32.87000000000049,130.9100000000011, Kumamoto,Ozu-machi
303,32.91500000000049,130.8550000000011, Kumamoto,Ozu-machi
304,32.91500000000049,130.9100000000011, Kumamoto,Ozu-machi
305,32.91500000000049,130.8000000000011, Kumamoto,Kikuchi City
306,32.96000000000049,130.74500000000108, Kumamoto,Kikuchi City
307,32.96000000000049,130.8000000000011, Kumamoto,Kikuchi City
308,32.96000000000049,130.8550000000011, Kumamoto,Kikuchi City
309,33.00500000000049,130.8000000000011, Kumamoto,Kikuchi City
310,33.00500000000049,130.8550000000011, Kumamoto,Kikuchi City
311,32.96000000000049,130.69000000000108, Kumamoto,Yamaga City
