region,lat,lng
Gifu-ken Gifu-shi,35.42342259999999,136.7606217
Gifu-ken Ogaki-shi,35.3593013,136.6134417
Gifu-ken Takayama-shi,36.1461317,137.252159
Gifu-ken Tajimi-shi,35.3327697,137.1321388
Gifu-ken Seki-shi,35.4958382,136.9181807
Gifu-ken Nakatsugawa-shi,35.4874734,137.5006287
Gifu-ken Mino-shi,35.52938049999999,136.9081114
Gifu-ken Mizunami-shi,35.3617532,137.2546196
Gifu-ken Hashima-shi,35.3199066,136.7033655
Gifu-ken Ena-shi,35.4492931,137.4128453
Gifu-ken Minokamo-shi,35.4402296,137.0156528
Gifu-ken Toki-shi,35.3525643,137.1834224
Gifu-ken Kakamigahara-shi,35.3989229,136.8484472
Gifu-ken Kani-shi,35.42594649999999,137.0612494
Gifu-ken Yamagata-shi,35.5060495,136.781349
Gifu-ken Mizuho-shi,35.4040784,136.6498329
Gifu-ken Hida-shi,36.2381492,137.1862369
Gifu-ken Motosu-shi,35.4829752,136.6787829
Gifu-ken Gujo-shi,35.7484949,136.9643157
Gifu-ken Gero-shi,35.8059163,137.2441224
Gifu-ken Kaizu-shi,35.220475,136.6366772
Gifu-ken Ginan-cho,35.389746,136.7833212
Gifu-ken Kasamatsu-cho,35.3671929,136.763189
Gifu-ken Yoro-cho,35.3084375,136.5614837
Gifu-ken Tarui-cho,35.3703492,136.5269405
Gifu-ken Sekigahara-cho,35.365418,136.4670595
Gifu-ken Godo-cho,35.4173347,136.6085131
Gifu-ken Wanouchi-cho,35.285042,136.6374728
Gifu-ken Anpachi-cho,35.3353277,136.6654315
Gifu-ken Ibigawa-cho,35.4873386,136.5687109
Gifu-ken Ono-cho,35.4706294,136.6276462
Gifu-ken Ikeda-cho,35.4410301,136.5170189
Gifu-ken Kitagata-cho,35.4369881,136.6860064
Gifu-ken Sakahogi-cho,35.4267699,136.9853947
Gifu-ken Tomika-cho,35.4848375,136.9796903
Gifu-ken Kawabe-cho,35.4865789,137.0706791
Gifu-ken Hichiso-cho,35.5438351,137.1199836
Gifu-ken Yaotsu-cho,35.4760063,137.1415504
Gifu-ken Shirakawa-cho,35.5818687,137.1879112
Gifu-ken Higashishirakawa-mura,35.6425782,137.3238175
Gifu-ken Mitake-cho,35.4344692,137.1309064
Gifu-ken Shirakawa-mura,36.2710289,136.8985744
Shizuoka-ken Shizuoka-shi,34.9755668,138.3826773
Shizuoka-ken Shizuoka-shi Aoi-ku,35.2583444,138.2791757
Shizuoka-ken Shizuoka-shi Suruga-ku,34.9487139,138.3888384
Shizuoka-ken Shizuoka-shi Shimizu-ku,35.1132336,138.4987208
Shizuoka-ken Hamamatsu-shi,34.7102752,137.7274159
Shizuoka-ken Hamamatsu-shi Naka-ku,34.737431,137.7144578
Shizuoka-ken Hamamatsu-shi Higashi-ku,34.7394964,137.7834888
Shizuoka-ken Hamamatsu-shi Nishi-ku,34.7450879,137.625836
Shizuoka-ken Hamamatsu-shi Minami-ku,34.6814028,137.7538931
Shizuoka-ken Hamamatsu-shi Kita-ku,34.8443335,137.6455169
Shizuoka-ken Hamamatsu-shi Hamakita-ku,34.8122863,137.7834888
Shizuoka-ken Hamamatsu-shi Tenryu-ku,35.0905351,137.8822604
Shizuoka-ken Numazu-shi,35.0956068,138.8635399
Shizuoka-ken Atami-shi,35.0963896,139.071784
Shizuoka-ken Mishima-shi,35.1184912,138.9184977
Shizuoka-ken Fujinomiya-shi,35.2221277,138.6216491
Shizuoka-ken Ito-shi,34.9656053,139.1024648
Shizuoka-ken Shimada-shi,34.8361629,138.1759571
Shizuoka-ken Fuji-shi,35.161484,138.67622
Shizuoka-ken Iwata-shi,34.7179085,137.8515047
Shizuoka-ken Yaizu-shi,34.8668816,138.3233812
Shizuoka-ken Kakegawa-shi,34.768823,137.9984128
Shizuoka-ken Fujieda-shi,34.8673376,138.2575386
Shizuoka-ken Gotemba-shi,35.3087683,138.9347872
Shizuoka-ken Fukuroi-shi,34.750198,137.924619
Shizuoka-ken Shimoda-shi,34.6796171,138.9451459
Shizuoka-ken Susono-shi,35.1739643,138.9066439
Shizuoka-ken Kosai-shi,34.7184581,137.5316217
Shizuoka-ken Izu-shi,34.9766167,138.94655
Shizuoka-ken Omaezaki-shi,34.6379987,138.1280864
Shizuoka-ken Kikugawa-shi,34.7561412,138.0861042
Shizuoka-ken Izunokuni-shi,35.0277325,138.9289713
Shizuoka-ken Makinohara-shi,34.7401028,138.2247608
Shizuoka-ken Higashiizu-cho,34.7729073,139.0413137
Shizuoka-ken Kawazu-cho,34.7569968,138.9876072
Shizuoka-ken Minamiizu-cho,34.6511913,138.8585791
Shizuoka-ken Matsuzaki-cho,34.7527753,138.7787227
Shizuoka-ken Nishiizu-cho,34.7716151,138.7752982
Shizuoka-ken Kannami-cho,35.1058298,138.9908518
Shizuoka-ken Shimizu-cho,35.0989605,138.9027677
Shizuoka-ken Nagaizumi-cho,35.1376864,138.8971832
Shizuoka-ken Oyama-cho,35.3601103,138.9873289
Shizuoka-ken Yoshida-cho,34.7709132,138.2520084
Shizuoka-ken Kawanehon-cho,35.0468998,138.0816267
Shizuoka-ken Mori-machi,34.8356351,137.9270369
Aichi-ken Nagoya-shi,35.18145060000001,136.9065571
Aichi-ken Nagoya-shi Chikusa-ku,35.1684667,136.9659376
Aichi-ken Nagoya-shi Higashi-ku,35.1783318,136.9270975
Aichi-ken Nagoya-shi Kita-ku,35.2033492,136.9125401
Aichi-ken Nagoya-shi Nishi-ku,35.1971476,136.8882871
Aichi-ken Nagoya-shi Nakamura-ku,35.1663645,136.8591989
Aichi-ken Nagoya-shi Naka-ku,35.1608036,136.9076886
Aichi-ken Nagoya-shi Showa-ku,35.1462235,136.9562248
Aichi-ken Nagoya-shi Mizuho-ku,35.1286967,136.9368047
Aichi-ken Nagoya-shi Atsuta-ku,35.129583,136.8979869
Aichi-ken Nagoya-shi Nakagawa-ku,35.1332301,136.8349715
Aichi-ken Nagoya-shi Minato-ku,35.0878966,136.8543525
Aichi-ken Nagoya-shi Minami-ku,35.0974623,136.9270975
Aichi-ken Nagoya-shi Moriyama-ku,35.2172183,136.9950872
Aichi-ken Nagoya-shi Midori-ku,35.0851921,136.9707947
Aichi-ken Nagoya-shi Meito-ku,35.1741947,137.0096682
Aichi-ken Nagoya-shi Tempaku-ku,35.1296973,136.9902277
Aichi-ken Toyohashi-shi,34.7688528,137.3916837
Aichi-ken Okazaki-shi,34.9548536,137.1730774
Aichi-ken Ichinomiya-shi,35.3039172,136.8029671
Aichi-ken Seto-shi,35.2239326,137.0841304
Aichi-ken Handa-shi,34.8917477,136.9379123
Aichi-ken Kasugai-shi,35.2476967,136.9721897
Aichi-ken Toyokawa-shi,34.8267523,137.3757774
Aichi-ken Tsushima-shi,35.1770154,136.7411678
Aichi-ken Hekinan-shi,34.8850248,136.9935611
Aichi-ken Kariya-shi,34.9890881,137.0023012
Aichi-ken Toyota-shi,35.0825559,137.1561276
Aichi-ken Anjo-shi,34.9586216,137.0803649
Aichi-ken Nishio-shi,34.8619053,137.0618775
Aichi-ken Gamagori-shi,34.8259551,137.2197862
Aichi-ken Inuyama-shi,35.3786468,136.9444802
Aichi-ken Tokoname-shi,34.88664139999999,136.8323482
Aichi-ken Konan-shi,35.331753,136.8697682
Aichi-ken Komaki-shi,35.2903378,136.9108701
Aichi-ken Inazawa-shi,35.2481406,136.7802427
Aichi-ken Shinshiro-shi,34.8988996,137.4977958
Aichi-ken Tokai-shi,35.0226458,136.9021486
Aichi-ken Obu-shi,35.0117491,136.9639005
Aichi-ken Chita-shi,34.9966379,136.8643747
Aichi-ken Chiryu-shi,35.0013027,137.0507689
Aichi-ken Owariasahi-shi,35.2165955,137.0354372
Aichi-ken Takahama-shi,34.9279386,136.9882089
Aichi-ken Iwakura-shi,35.2795222,136.8713067
Aichi-ken Toyoake-shi,35.0545485,137.0131269
Aichi-ken Nisshin-shi,35.1320356,137.0394989
Aichi-ken Tahara-shi,34.6686831,137.2642743
Aichi-ken Aisai-shi,35.1528943,136.7283544
Aichi-ken Kiyosu-shi,35.1993711,136.8531524
Aichi-ken Kitanagoya-shi,35.2456888,136.8659654
Aichi-ken Yatomi-shi,35.1100935,136.7247508
Aichi-ken Miyoshi-shi,35.0894166,137.074937
Aichi-ken Ama-shi,35.2004877,136.7834025
Aichi-ken Nagakute-shi,35.1840825,137.0487221
Aichi-ken Togo-cho,34.8128911,137.41906
Aichi-ken Toyoyama-cho,35.2504275,136.9119355
Aichi-ken Oguchi-cho,35.3324692,136.907715
Aichi-ken Fuso-cho,35.3590988,136.9132145
Aichi-ken Oharu-cho,35.175149,136.8200536
Aichi-ken Kanie-cho,35.1321068,136.7867399
Aichi-ken Tobishima-mura,35.0783098,136.7925906
Aichi-ken Agui-cho,34.9328576,136.9150744
Aichi-ken Higashiura-cho,34.9771086,136.9655438
Aichi-ken Minamichita-cho,34.7152126,136.9299921
Aichi-ken Mihama-cho,34.7788811,136.9081955
Aichi-ken Taketoyo-cho,34.8511173,136.9147841
Aichi-ken Kota-cho,34.8644762,137.1656831
Aichi-ken Shitara-cho,35.0971147,137.57138
Aichi-ken Toei-cho,35.0769751,137.6978066
Aichi-ken Toyone-mura,35.1460858,137.7188631
Mie-ken Tsu-shi,34.7186389,136.5052256
Mie-ken Yokkaichi-shi,34.9651064,136.6244121
Mie-ken Ise-shi,34.4874863,136.7092639
Mie-ken Matsusaka-shi,34.5779758,136.5276154
Mie-ken Kuwana-shi,35.0621467,136.683793
Mie-ken Suzuka-shi,34.8816575,136.5842308
Mie-ken Nabari-shi,34.6275071,136.1084508
Mie-ken Owase-shi,34.0707921,136.1909177
Mie-ken Kameyama-shi,34.855829,136.4515719
Mie-ken Toba-shi,34.4818168,136.8432542
Mie-ken Kumano-shi,33.8885197,136.1002268
Mie-ken Inabe-shi,35.1157029,136.5614649
Mie-ken Shima-shi,34.3281783,136.8296341
Mie-ken Iga-shi,34.7685703,136.1298712
Mie-ken Kisosaki-cho,35.0750956,136.7325083
Mie-ken Toin-cho,35.0742999,136.5837102
Mie-ken Komono-cho,35.0199868,136.5073674
Mie-ken Asahi-cho,35.0342948,136.6644761
Mie-ken Kawagoe-cho,35.0229594,136.6739022
Mie-ken Taki-cho,34.496245,136.5460801
Mie-ken Meiwa-cho,34.5475687,136.6231912
Mie-ken Odai-cho,34.3933922,136.4079367
Mie-ken Tamaki-cho,34.4902591,136.6308751
Mie-ken Watarai-cho,34.4388531,136.6224404
Mie-ken Taiki-cho,34.3581034,136.4162208
Mie-ken Minamiise-cho,34.352102,136.7037883
Mie-ken Kihoku-cho,34.2115448,136.3372636
Mie-ken Mihama-cho,33.8262988,136.0479703
Mie-ken Kiho-cho,33.7338148,136.0097461
Shiga-ken Otsu-shi,35.0178371,135.8552084
Shiga-ken Hikone-shi,35.2743905,136.2596827
Shiga-ken Nagahama-shi,35.3806116,136.2783094
Shiga-ken Omihachiman-shi,35.1283594,136.0979635
Shiga-ken Kusatsu-shi,35.013047,135.9597579
Shiga-ken Moriyama-shi,35.0590033,135.9943759
Shiga-ken Ritto-shi,35.0214392,135.9979842
Shiga-ken Koka-shi,34.966081,136.166348
Shiga-ken Yasu-shi,35.0674758,136.02591
Shiga-ken Konan-shi,35.0041128,136.084662
Shiga-ken Takashima-shi,35.3530069,136.0357401
Shiga-ken Higashiomi-shi,35.112626,136.2075751
Shiga-ken Maibara-shi,35.3154598,136.2839538
Shiga-ken Hino-cho,35.0180299,136.2459972
Shiga-ken Ryuo-cho,35.0607672,136.1244806
Shiga-ken Aisho-cho,35.1688431,136.2122567
Shiga-ken Toyosato-cho,35.2004767,136.2299935
Shiga-ken Kora-cho,35.2041976,136.2613601
Shiga-ken Taga-cho,35.1688431,136.2122567
Kyoto-fu Kyoto-shi,35.011564,135.7681489
Kyoto-fu Kyoto-shi Kita-ku,35.1109388,135.6952715
Kyoto-fu Kyoto-shi Kamigyo-ku,35.0281683,135.7568372
Kyoto-fu Kyoto-shi Sakyo-ku,35.1630759,135.8089934
Kyoto-fu Kyoto-shi Nakagyo-ku,35.0116367,135.7449914
Kyoto-fu Kyoto-shi Higashiyama-ku,34.9923961,135.7757965
Kyoto-fu Kyoto-shi Shimogyo-ku,34.992615,135.7568372
Kyoto-fu Kyoto-shi Minami-ku,34.9661615,135.7378854
Kyoto-fu Kyoto-shi Ukyo-ku,35.14708,135.6196079
Kyoto-fu Kyoto-shi Fushimi-ku,34.9324155,135.7710559
Kyoto-fu Kyoto-shi Yamashina-ku,34.9830499,135.8137377
Kyoto-fu Kyoto-shi Nishikyo-ku,34.9647297,135.6668835
Kyoto-fu Fukuchiyama-shi,35.2966988,135.1265486
Kyoto-fu Maizuru-shi,35.4747759,135.3861501
Kyoto-fu Ayabe-shi,35.298807,135.2583674
Kyoto-fu Uji-shi,34.8845134,135.7997037
Kyoto-fu Miyazu-shi,35.535626,135.1956327
Kyoto-fu Kameoka-shi,35.0134498,135.5735249
Kyoto-fu Joyo-shi,34.8529803,135.7800588
Kyoto-fu Muko-shi,34.9487061,135.6984171
Kyoto-fu Nagaokakyo-shi,34.9268155,135.6955225
Kyoto-fu Yawata-shi,34.8755613,135.7076676
Kyoto-fu Kyotanabe-shi,34.8144429,135.7676507
Kyoto-fu Kyotango-shi,35.6241985,135.0610621
Kyoto-fu Nantan-shi,35.1073408,135.470236
Kyoto-fu Kizugawa-shi,34.7371443,135.8200813
Kyoto-fu Oyamazaki-cho,34.902774,135.6885636
Kyoto-fu Kumiyama-cho,34.8820762,135.7328026
Kyoto-fu Ide-cho,34.7986382,135.802792
Kyoto-fu Ujitawara-cho,34.8526684,135.8568466
Kyoto-fu Kasagi-cho,34.760427,135.9393765
Kyoto-fu Wazuka-cho,34.7956895,135.9049299
Kyoto-fu Seika-cho,34.7608669,135.785669
Kyoto-fu Minamiyamashiro-mura,34.7727672,135.9935885
Kyoto-fu Kyotamba-cho,35.1643059,135.423044
Kyoto-fu Ine-cho,35.675712,135.2874835
Kyoto-fu Yosano-cho,35.5653057,135.1529265
Osaka-fu Osaka-shi,34.6937249,135.5022535
Osaka-fu Osaka-shi Miyakojima-ku,34.7107152,135.5299142
Osaka-fu Osaka-shi Fukushima-ku,34.6935945,135.4733534
Osaka-fu Osaka-shi Konohana-ku,34.6764557,135.4168607
Osaka-fu Osaka-shi Nishi-ku,34.6817078,135.4868241
Osaka-fu Osaka-shi Minato-ku,34.6582476,135.454515
Osaka-fu Osaka-shi Taisho-ku,34.6447963,135.4639333
Osaka-fu Osaka-shi Tennoji-ku,34.6619001,135.5204827
Osaka-fu Osaka-shi Naniwa-ku,34.6611058,135.4945558
Osaka-fu Osaka-shi Nishiyodogawa-ku,34.7006338,135.4403911
Osaka-fu Osaka-shi Higashiyodogawa-ku,34.74173090000001,135.5393476
Osaka-fu Osaka-shi Higashinari-ku,34.67158750000001,135.5464239
Osaka-fu Osaka-shi Ikuno-ku,34.6527639,135.5393476
Osaka-fu Osaka-shi Asahi-ku,34.7249712,135.5464239
Osaka-fu Osaka-shi Joto-ku,34.6926929,135.5487829
Osaka-fu Osaka-shi Abeno-ku,34.6308713,135.5110531
Osaka-fu Osaka-shi Sumiyoshi-ku,34.6087395,135.5016253
Osaka-fu Osaka-shi Higashisumiyoshi-ku,34.6217288,135.5299142
Osaka-fu Osaka-shi Nishinari-ku,34.64000530000001,135.4921995
Osaka-fu Osaka-shi Yodogawa-ku,34.7334895,135.4827755
Osaka-fu Osaka-shi Tsurumi-ku,34.7013567,135.5676592
Osaka-fu Osaka-shi Suminoe-ku,34.6091167,135.4828518
Osaka-fu Osaka-shi Hirano-ku,34.6079989,135.5582201
Osaka-fu Osaka-shi Kita-ku,34.7066033,135.5016253
Osaka-fu Osaka-shi Chuo-ku,34.6842571,135.5110531
Osaka-fu Sakai-shi,34.5733261,135.4831176
Osaka-fu Sakai-shi Sakai-ku,34.5733261,135.4831176
Osaka-fu Sakai-shi Naka-ku,34.5308875,135.4969122
Osaka-fu Sakai-shi Higashi-ku,34.5415718,135.5299142
Osaka-fu Sakai-shi Nishi-ku,34.567473,135.4215658
Osaka-fu Sakai-shi Minami-ku,34.4774265,135.4969122
Osaka-fu Sakai-shi Kita-ku,34.5685511,135.5110531
Osaka-fu Sakai-shi Mihara-ku,34.5367198,135.5582201
Osaka-fu Kishiwada-shi,34.4607027,135.3706923
Osaka-fu Toyonaka-shi,34.7811075,135.469953
Osaka-fu Ikeda-shi,34.8215568,135.4283797
Osaka-fu Suita-shi,34.7593593,135.5164769
Osaka-fu Izumiotsu-shi,34.5043551,135.4105306
Osaka-fu Takatsuki-shi,34.846193,135.6174134
Osaka-fu Kaizuka-shi,34.4385213,135.3585535
Osaka-fu Moriguchi-shi,34.7361019,135.5613039
Osaka-fu Hirakata-shi,34.8147385,135.6511362
Osaka-fu Ibaraki-shi,34.8163589,135.5685016
Osaka-fu Yao-shi,34.6268613,135.6007522
Osaka-fu Izumisano-shi,34.4068926,135.3273027
Osaka-fu Tondabayashi-shi,34.4996203,135.5973146
Osaka-fu Neyagawa-shi,34.7662504,135.6280175
Osaka-fu Kawachinagano-shi,34.45774050000001,135.5639385
Osaka-fu Matsubara-shi,34.5780574,135.5517138
Osaka-fu Daito-shi,34.7120087,135.6234392
Osaka-fu Izumi-shi,34.4832989,135.4237749
Osaka-fu Minoh-shi,34.8269299,135.4704565
Osaka-fu Kashiwara-shi,34.5791141,135.6283141
Osaka-fu Habikino-shi,34.55814240000001,135.606125
Osaka-fu Kadoma-shi,34.739572,135.5868996
Osaka-fu Settsu-shi,34.7773401,135.5617786
Osaka-fu Takaishi-shi,34.5207035,135.4424491
Osaka-fu Fujiidera-shi,34.5743165,135.597575
Osaka-fu Higashiosaka-shi,34.6792862,135.600851
Osaka-fu Sennan-shi,34.3661235,135.2725491
Osaka-fu Shijonawate-shi,34.7400792,135.6401132
Osaka-fu Katano-shi,34.7883551,135.6802475
Osaka-fu Osakasayama-shi,34.5036838,135.5557281
Osaka-fu Hannan-shi,34.3596076,135.2394232
Osaka-fu Shimamoto-cho,34.8837537,135.6630918
Osaka-fu Toyono-cho,34.9189661,135.4941009
Osaka-fu Nose-cho,34.9725352,135.4142645
Osaka-fu Tadaoka-cho,34.4871534,135.4014013
Osaka-fu Kumatori-cho,34.4013512,135.3559607
Osaka-fu Tajiri-cho,34.3938003,135.291153
Osaka-fu Misaki-cho,34.3173248,135.142186
Osaka-fu Taishi-cho,34.5189996,135.6474155
Osaka-fu Kanan-cho,34.4915803,135.6296384
Osaka-fu Chihayaakasaka-mura,34.4646481,135.6225846
Hyogo-ken Kobe-shi,34.6900806,135.1956311
Hyogo-ken Kobe-shi Higashinada-ku,34.7289563,135.2712363
Hyogo-ken Kobe-shi Nada-ku,34.738301,135.2149877
Hyogo-ken Kobe-shi Hyogo-ku,34.6900806,135.1956311
Hyogo-ken Kobe-shi Nagata-ku,34.6657654,135.1447728
Hyogo-ken Kobe-shi Suma-ku,34.6683139,135.1026951
Hyogo-ken Kobe-shi Tarumi-ku,34.650884,135.0653249
Hyogo-ken Kobe-shi Kita-ku,34.7962262,135.168166
Hyogo-ken Kobe-shi Chuo-ku,34.6673806,135.2149877
Hyogo-ken Kobe-shi Nishi-ku,34.7264223,135.0186548
Hyogo-ken Himeji-shi,34.8154176,134.6855509
Hyogo-ken Amagasaki-shi,34.7327113,135.4057914
Hyogo-ken Akashi-shi,34.6432078,134.9975859
Hyogo-ken Nishinomiya-shi,34.7376029,135.3415109
Hyogo-ken Sumoto-shi,34.34288830000001,134.895295
Hyogo-ken Ashiya-shi,34.726954,135.3041271
Hyogo-ken Itami-shi,34.7843478,135.4009097
Hyogo-ken Aioi-shi,34.803968,134.4683474
Hyogo-ken Toyooka-shi,35.544556,134.8202406
Hyogo-ken Kakogawa-shi,34.7569193,134.84136
Hyogo-ken Ako-shi,34.7550685,134.3902271
Hyogo-ken Nishiwaki-shi,34.9933877,134.9693549
Hyogo-ken Takarazuka-shi,34.7999842,135.3602593
Hyogo-ken Miki-shi,34.7968964,134.9901941
Hyogo-ken Takasago-shi,34.7661005,134.7906014
Hyogo-ken Kawanishi-shi,34.8301986,135.4173955
Hyogo-ken Ono-shi,34.8531978,134.93151
Hyogo-ken Sanda-shi,34.8900002,135.225507
Hyogo-ken Kasai-shi,34.9280226,134.841609
Hyogo-ken Tambasasayama-shi,35.0757292,135.2191961
Hyogo-ken Yabu-shi,35.40461200000001,134.7676319
Hyogo-ken Tamba-shi,35.177132,135.0358419
Hyogo-ken Minamiawaji-shi,34.2944897,134.7797816
Hyogo-ken Asago-shi,35.3397832,134.8523483
Hyogo-ken Awaji-shi,34.4396558,134.9149109
Hyogo-ken Shiso-shi,35.0042414,134.5493785
Hyogo-ken Kato-shi,34.9185915,134.9734436
Hyogo-ken Tatsuno-shi,34.8314078,134.5494238
Hyogo-ken Inagawa-cho,34.8950618,135.3761626
Hyogo-ken Taka-cho,35.0502159,134.9234248
Hyogo-ken Inami-cho,34.7487279,134.913496
Hyogo-ken Harima-cho,34.7152468,134.8680023
Hyogo-ken Ichikawa-cho,34.9892293,134.7633272
Hyogo-ken Fukusaki-cho,34.9502382,134.7601816
Hyogo-ken Kamikawa-cho,35.0641675,134.739557
Hyogo-ken Taishi-cho,34.8332769,134.5722801
Hyogo-ken Kamigori-cho,34.8736349,134.3562274
Hyogo-ken Sayo-cho,34.9553432,134.3410739
Hyogo-ken Kami-cho,35.6319709,134.6293458
Hyogo-ken Shinonsen-cho,35.62369109999999,134.4489297
Nara-ken Nara-shi,34.685109,135.8048019
Nara-ken Yamatotakada-shi,34.51508159999999,135.7363946
Nara-ken Yamatokoriyama-shi,34.6488378,135.7825031
Nara-ken Tenri-shi,34.5966597,135.8373605
Nara-ken Kashihara-shi,34.50945,135.7925947
Nara-ken Sakurai-shi,34.5186708,135.8432263
Nara-ken Gojo-shi,34.3520322,135.6935169
Nara-ken Gose-shi,34.4633292,135.7401751
Nara-ken Ikoma-shi,34.6919529,135.7005192
Nara-ken Kashiba-shi,34.54124669999999,135.6989837
Nara-ken Katsuragi-shi,34.4892091,135.7264671
Nara-ken Uda-shi,34.5280233,135.9524334
Nara-ken Yamazoe-mura,34.6810511,136.0438602
Nara-ken Heguri-cho,34.6291274,135.7005885
Nara-ken Sango-cho,34.6004107,135.6953605
Nara-ken Ikaruga-cho,34.6088702,135.7306479
Nara-ken Ando-cho,34.6065095,135.7568432
Nara-ken Kawanishi-cho,34.5843899,135.7739874
Nara-ken Miyake-cho,34.5736697,135.7732169
Nara-ken Tawaramoto-cho,34.5566607,135.7950037
Nara-ken Soni-mura,34.51065579999999,136.1246096
Nara-ken Mitsue-mura,34.4880933,136.1659914
Nara-ken Takatori-cho,34.4495417,135.7929907
Nara-ken Asuka-mura,34.4713594,135.8206452
Nara-ken Kammaki-cho,34.5627674,135.7167271
Nara-ken Oji-cho,34.5946947,135.706551
Nara-ken Koryo-cho,34.5427722,135.7508625
Nara-ken Kawai-cho,34.5784524,135.7367008
Nara-ken Yoshino-cho,34.396001,135.857574
Nara-ken Oyodo-cho,34.3906201,135.7897538
Nara-ken Shimoichi-cho,34.3609301,135.7918818
Nara-ken Kurotaki-mura,34.3092604,135.8522867
Nara-ken Tenkawa-mura,34.2419681,135.8552035
Nara-ken Nosegawa-mura,34.1662243,135.6330968
Nara-ken Totsukawa-mura,33.9885408,135.7931012
Nara-ken Shimokitayama-mura,34.0050411,135.955093
Nara-ken Kamikitayama-mura,34.1342853,136.0001391
Nara-ken Kawakami-mura,34.3381388,135.9543865
Nara-ken Higashiyoshino-mura,34.4035062,135.9683737
Wakayama-ken Wakayama-shi,34.2303678,135.1707405
Wakayama-ken Kainan-shi,34.1546514,135.2557113
Wakayama-ken Hashimoto-shi,34.3146694,135.6054068
Wakayama-ken Arida-shi,34.0830306,135.1276824
Wakayama-ken Gobo-shi,33.8915718,135.1516396
Wakayama-ken Tanabe-shi,33.7280054,135.3777299
Wakayama-ken Shingu-shi,33.7241203,135.9924819
Wakayama-ken Kinokawa-shi,34.2698471,135.3626864
Wakayama-ken Iwade-shi,34.256226,135.3113393
Wakayama-ken Kimino-cho,34.1672506,135.3075864
Wakayama-ken Katsuragi-cho,34.2966918,135.5036497
Wakayama-ken Kudoyama-cho,34.2871892,135.5622558
Wakayama-ken Koya-cho,34.2160949,135.5865298
Wakayama-ken Yuasa-cho,34.0294274,135.1904792
Wakayama-ken Hirogawa-cho,34.03008519999999,135.1727254
Wakayama-ken Aridagawa-cho,34.0704634,135.2298848
Wakayama-ken Mihama-cho,33.8938033,135.1333014
Wakayama-ken Hidaka-cho,33.9256939,135.1411289
Wakayama-ken Yura-cho,33.9592854,135.1182368
Wakayama-ken Inami-cho,33.8180271,135.2177612
Wakayama-ken Minabe-cho,33.7723658,135.3215997
Wakayama-ken Hidakagawa-cho,33.9117586,135.1858938
Wakayama-ken Shirahama-cho,33.6781397,135.3481896
Wakayama-ken Kamitonda-cho,33.6960499,135.4284972
Wakayama-ken Susami-cho,33.5501227,135.4966256
Wakayama-ken Nachikatsuura-cho,33.6260859,135.9410357
Wakayama-ken Taiji-cho,33.5940431,135.9439575
Wakayama-ken Kozagawa-cho,33.5319209,135.8148162
Wakayama-ken Kitayama-mura,33.9320981,135.9691631
Wakayama-ken Kushimoto-cho,33.4725476,135.7814691
Tottori-ken Tottori-shi,35.5011082,134.2351011
Tottori-ken Yonago-shi,35.4281164,133.3309966
Tottori-ken Kurayoshi-shi,35.4304213,133.8260633
Tottori-ken Sakaiminato-shi,35.5396534,133.2316204
Tottori-ken Iwami-cho,35.5759498,134.3321448
Tottori-ken Wakasa-cho,35.4092294,134.2505435
Tottori-ken Chizu-cho,35.2650609,134.2265612
Tottori-ken Yazu-cho,35.4092294,134.2505435
Tottori-ken Misasa-cho,35.4082191,133.862252
Tottori-ken Yurihama-cho,35.4899318,133.8646827
Tottori-ken Kotoura-cho,35.4947725,133.6924155
Tottori-ken Hokuei-cho,35.4900736,133.7585247
Tottori-ken Hiezu-son,35.4401788,133.3807532
Tottori-ken Daisen-cho,35.5106767,133.49631
Tottori-ken Nambu-cho,35.3708151,133.3618958
Tottori-ken Hoki-cho,35.385245,133.4074141
Tottori-ken Nichinan-cho,35.1635053,133.3062192
Tottori-ken Hino-cho,35.2407978,133.4426849
Tottori-ken Kofu-cho,35.2829909,133.4884052
Shimane-ken Matsue-shi,35.4681908,133.0484055
Shimane-ken Hamada-shi,34.8993937,132.0802638
Shimane-ken Izumo-shi,35.3670442,132.7546943
Shimane-ken Masuda-shi,34.674846,131.842886
Shimane-ken Oda-shi,35.1920811,132.4992838
Shimane-ken Yasugi-shi,35.4309827,133.2510947
Shimane-ken Gotsu-shi,35.01129350000001,132.2207943
Shimane-ken Unnan-shi,35.3077562,132.9006125
Shimane-ken Okuizumo-cho,35.197497,133.0024194
Shimane-ken Iinan-cho,34.998776,132.7133762
Shimane-ken Kawamoto-machi,34.9952452,132.4958351
Shimane-ken Misato-cho,35.0765771,132.590645
Shimane-ken Onan-cho,34.8939743,132.4379194
Shimane-ken Tsuwano-cho,34.4670081,131.7729894
Shimane-ken Yoshika-cho,34.3534873,131.9350726
Shimane-ken Ama-cho,36.0965035,133.0967318
Shimane-ken Nishinoshima-cho,36.093278,132.9943698
Shimane-ken Chibu-mura,36.0139223,133.0395309
Shimane-ken Okinoshima-cho,36.20915,133.3216953
Okayama-ken Okayama-shi,34.6555312,133.919795
Okayama-ken Okayama-shi Kita-ku,34.8117311,133.9055155
Okayama-ken Okayama-shi Naka-ku,34.6607058,133.9627492
Okayama-ken Okayama-shi Higashi-ku,34.6978082,134.0389554
Okayama-ken Okayama-shi Minami-ku,34.587625,133.8864226
Okayama-ken Kurashiki-shi,34.5849782,133.7719812
