index,_,lat,lon,ADM1_EN,ADM2_EN
560,13950,37.45999999999997,139.77499999999955, Fukushima,Aizumisato-machi
561,13951,37.45999999999997,139.99999999999955, Fukushima,Aizuwakamatsu City
562,13952,37.45999999999997,140.22499999999954, Fukushima,Koriyama City
563,13953,37.45999999999997,140.44999999999953, Fukushima,Koriyama City
564,13954,37.45999999999997,140.67499999999953, Fukushima,Tamura City
565,13955,37.45999999999997,140.89999999999952, Fukushima,Namie-machi
566,14089,37.63999999999997,138.87499999999957, Niigata,Tsubame City
567,14090,37.63999999999997,139.09999999999957, Niigata,Kamo City
568,14091,37.63999999999997,139.32499999999956, Niigata,Gosen City
569,14092,37.63999999999997,139.54999999999956, Niigata,Aga-machi
570,14093,37.63999999999997,139.77499999999955, Fukushima,Kitakata City
571,14236,37.81999999999997,139.77499999999955, Fukushima,Kitakata City
572,14094,37.63999999999997,139.99999999999955, Fukushima,Kitashiobara-mura
573,14095,37.63999999999997,140.22499999999954, Fukushima,Inawashiro-machi
574,14096,37.63999999999997,140.44999999999953, Fukushima,Nihonmatsu City
575,14097,37.63999999999997,140.67499999999953, Fukushima,Iitate-mura
576,14098,37.63999999999997,140.89999999999952, Fukushima,Minamisoma City
577,14232,37.81999999999997,138.87499999999957, Niigata,Nishi-ku
578,14233,37.81999999999997,139.09999999999957, Niigata,Akiha-ku
579,14234,37.81999999999997,139.32499999999956, Niigata,Agano City
580,14235,37.81999999999997,139.54999999999956, Niigata,Shibata City
581,14377,37.99999999999997,139.32499999999956, Niigata,Shibata City
582,14237,37.81999999999997,139.99999999999955, Yamagata,Yonezawa City
583,14238,37.81999999999997,140.22499999999954, Yamagata,Yonezawa City
584,14239,37.81999999999997,140.44999999999953, Fukushima,Fukushima City
585,14240,37.81999999999997,140.67499999999953, Fukushima,Date City
586,14241,37.81999999999997,140.89999999999952, Fukushima,Soma City
587,14373,37.99999999999997,138.42499999999959, Niigata,Sado City
588,14516,38.17999999999997,138.42499999999959, Niigata,Sado City
589,14378,37.99999999999997,139.54999999999956, Niigata,Sekikawa-mura
590,14379,37.99999999999997,139.77499999999955, Yamagata,Oguni-machi
591,14522,38.17999999999997,139.77499999999955, Yamagata,Oguni-machi
592,14380,37.99999999999997,139.99999999999955, Yamagata,Kawanishi-cho
