lat,lng,pref,city
34.57573333,135.7021333,奈良県,北葛城郡王寺町
34.3678917,135.7911229,奈良県,吉野郡下市町
33.940837,135.768972,奈良県,吉野郡十津川村
34.383426,135.930964,奈良県,吉野郡吉野町
34.381059,135.787135,奈良県,吉野郡大淀町
34.609053,135.7806,奈良県,大和郡山市
34.483777,135.759524,奈良県,大和高田市
34.5612,135.8452667,奈良県,天理市
34.59793333,135.9632667,奈良県,奈良市
34.476466,135.9641331,奈良県,宇陀市
34.4162444,135.749896,奈良県,御所市
34.50129189,135.8378467,奈良県,桜井市
34.47246667,135.8026667,奈良県,橿原市
34.64885503,135.7080339,奈良県,生駒市
34.59013333,135.6850667,奈良県,生駒郡三郷町
34.598587,135.761012,奈良県,生駒郡安堵町
34.61252172,135.7089514,奈良県,生駒郡平群町
34.601353,135.711432,奈良県,生駒郡斑鳩町
34.57833333,135.7754,奈良県,磯城郡三宅町
34.58246856,135.7590995,奈良県,磯城郡川西町
34.5310444,135.795501,奈良県,磯城郡田原本町
34.4730005,135.7329874,奈良県,葛城市
34.52208,135.71029,奈良県,香芝市
34.4693621,135.8236633,奈良県,高市郡明日香村
34.4444,135.7973333,奈良県,高市郡高取町
38.03320719,140.8516676,宮城県,亘理郡亘理町
37.9526702,140.8895094,宮城県,亘理郡山元町
38.18933333,140.8856,宮城県,仙台市太白区
38.25206667,140.9162,宮城県,仙台市宮城野区
38.29073333,140.8928,宮城県,仙台市泉区
38.21566667,140.9282,宮城県,仙台市若林区
38.250507,140.878418,宮城県,仙台市青葉区
37.89013333,140.8118,宮城県,伊具郡丸森町
37.9953415,140.4395351,宮城県,刈田郡七ヶ宿町
38.04173333,140.6717333,宮城県,刈田郡蔵王町
38.560386,140.86034,宮城県,加美郡加美町
38.517116,140.862759,宮城県,加美郡色麻町
38.110142,140.878479,宮城県,名取市
38.30693333,141.034,宮城県,塩竈市
38.282349,141.004725,宮城県,多賀城市
38.462554,141.090048,宮城県,大崎市
38.29553333,141.0538667,宮城県,宮城郡七ヶ浜町
38.31161558,140.9546948,宮城県,宮城郡利府町
38.36714469,141.0603958,宮城県,宮城郡松島町
38.09693333,140.8589333,宮城県,岩沼市
38.678353,141.448338,宮城県,本吉郡南三陸町
38.3754009,141.1481873,宮城県,東松島市
38.03553333,140.7350667,宮城県,柴田郡大河原町
38.178789,140.634464,宮城県,柴田郡川崎町
38.06886667,140.7346667,宮城県,柴田郡村田町
38.04853333,140.7812667,宮城県,柴田郡柴田町
38.642309,141.0021,宮城県,栗原市
38.7838,141.4756,宮城県,気仙沼市
38.438522,141.430803,宮城県,牡鹿郡女川町
38.5783594,141.2413992,宮城県,登米市
37.994623,140.610945,宮城県,白石市
38.32266667,141.4739333,宮城県,石巻市
37.96866667,140.7864667,宮城県,角田市
38.52958696,141.1338675,宮城県,遠田郡涌谷町
38.5082,141.1205333,宮城県,遠田郡美里町
38.366468,140.859216,宮城県,黒川郡大和町
38.4888313,140.880252,宮城県,黒川郡大衡村
38.4141029,141.0123365,宮城県,黒川郡大郷町
38.34728,140.89364,宮城県,黒川郡富谷町
32.037362,130.813809,宮崎県,えびの市
31.453176,131.216895,宮崎県,串間市
32.181177,131.522236,宮崎県,児湯郡川南町
32.05888028,131.4784403,宮崎県,児湯郡新富町
32.159258,131.467553,宮崎県,児湯郡木城町
32.2490827,131.5499261,宮崎県,児湯郡都農町
32.1177475,131.5267968,宮崎県,児湯郡高鍋町
31.7208462,131.0997958,宮崎県,北諸県郡三股町
31.79519,131.469948,宮崎県,宮崎市
31.963037,131.091143,宮崎県,小林市
32.5066,131.6719333,宮崎県,延岡市
31.5322449,131.3730215,宮崎県,日南市
32.33378,131.610614,宮崎県,日向市
32.4673836,131.1575066,宮崎県,東臼杵郡椎葉村
32.3864718,131.329623,宮崎県,東臼杵郡美郷町
32.5097885,131.3320687,宮崎県,東臼杵郡諸塚村
32.45743111,131.6475458,宮崎県,東臼杵郡門川町
31.981092,131.319158,宮崎県,東諸県郡国富町
31.99838446,131.2650978,宮崎県,東諸県郡綾町
32.6846293,131.1992567,宮崎県,西臼杵郡五ヶ瀬町
32.654041,131.387393,宮崎県,西臼杵郡日之影町
32.705449,131.312275,宮崎県,西臼杵郡高千穂町
31.9138127,130.9855029,宮崎県,西諸県郡高原町
32.0763298,131.4112138,宮崎県,西都市
31.6812308,131.0327633,宮崎県,都城市
36.883392,137.552603,富山県,下新川郡入善町
36.9474875,137.5529131,富山県,下新川郡朝日町
36.68173333,137.3598667,富山県,中新川郡上市町
36.6484,137.3,富山県,中新川郡立山町
36.433165,136.948598,富山県,南砺市
36.56306667,137.2136,富山県,富山市
36.690972,137.086972,富山県,射水市
36.622688,136.89659,富山県,小矢部市
36.8182031,136.994467,富山県,氷見市
36.7508574,137.3503744,富山県,滑川市
36.573028,136.9800019,富山県,砺波市
36.67406667,136.9768667,富山県,高岡市
36.8010321,137.4075036,富山県,魚津市
36.85322111,137.4374564,富山県,黒部市
34.00273333,131.8709333,山口県,下松市
33.919379,130.915629,山口県,下関市
33.934628,131.970162,山口県,光市
34.01754414,131.839581,山口県,周南市
33.877963,132.252839,山口県,大島郡周防大島町
33.9301,131.25567,山口県,宇部市
34.0019031,131.3480299,山口県,山口市
33.946704,131.1725787,山口県,山陽小野田市
34.042015,132.213648,山口県,岩国市
33.95825428,132.1251972,山口県,柳井市
33.833023,132.110573,山口県,熊毛郡上関町
33.935991,132.077354,山口県,熊毛郡平生町
33.9273816,132.050393,山口県,熊毛郡田布施町
34.19831,132.198207,山口県,玖珂郡和木町
34.1548289,131.3637057,山口県,美祢市
34.2862484,131.4595092,山口県,萩市
34.351122,131.299291,山口県,長門市
34.022513,131.545331,山口県,防府市
34.50184,131.470081,山口県,阿武郡阿武町
38.1355285,140.2579978,山形県,上山市
38.589816,140.372527,山形県,北村山郡大石田町
38.03515,140.1584993,山形県,南陽市
38.324837,140.359218,山形県,天童市
38.35793811,140.2777423,山形県,寒河江市
38.59026667,140.401,山形県,尾花沢市
38.1902247,140.3127433,山形県,山形市
38.73017,140.31165,山形県,新庄市
38.73693333,140.1516,山形県,最上郡戸沢村
38.729613,140.552521,山形県,最上郡最上町
38.85252762,140.2492828,山形県,最上郡真室川町
38.68906667,140.3192,山形県,最上郡舟形町
38.8755724,140.3346108,山形県,最上郡金山町
38.4690336,140.3332574,山形県,村山市
38.327786,140.279254,山形県,東村山郡中山町
38.2881578,140.2732431,山形県,東村山郡山辺町
38.401194,140.373612,山形県,東根市
38.775326,139.851761,山形県,東田川郡三川町
38.7906173,139.971046,山形県,東田川郡庄内町
37.9736,140.0642,山形県,東置賜郡川西町
37.954,140.1794667,山形県,東置賜郡高畠町
37.891975,140.127199,山形県,米沢市
38.377615,140.207946,山形県,西村山郡大江町
38.2999649,140.1553955,山形県,西村山郡朝日町
38.4119728,140.310315,山形県,西村山郡河北町
38.4197731,140.1733093,山形県,西村山郡西川町
38.04746667,139.7604667,山形県,西置賜郡小国町
38.144753,140.066272,山形県,西置賜郡白鷹町
38.043285,139.993612,山形県,西置賜郡飯豊町
38.8554153,139.9586033,山形県,酒田市
38.077524,140.037495,山形県,長井市
39.00953333,139.907,山形県,飽海郡遊佐町
38.5532641,139.5528211,山形県,鶴岡市
35.6155992,139.0914558,山梨県,上野原市
35.5859375,138.5486875,山梨県,中央市
35.6118384,138.5240571,山梨県,中巨摩郡昭和町
35.774372,138.426475,山梨県,北杜市
35.569853,138.478621,山梨県,南アルプス市
35.2437983,138.4844227,山梨県,南巨摩郡南部町
35.54331639,138.4585942,山梨県,南巨摩郡富士川町
35.370254,138.44183,山梨県,南巨摩郡身延町
35.4861282,138.778327,山梨県,南都留郡富士河口湖町
35.41386667,138.8602667,山梨県,南都留郡山中湖村
35.452446,138.844411,山梨県,南都留郡忍野村
35.51813333,138.8374667,山梨県,南都留郡西桂町
35.4807111,138.699019,山梨県,南都留郡鳴沢村
35.6062,138.9326,山梨県,大月市
35.45895759,138.8034566,山梨県,富士吉田市
35.66236003,138.6868005,山梨県,山梨市
35.6527271,138.7165624,山梨県,甲州市
35.574062,138.59117,山梨県,甲府市
35.6385774,138.5101893,山梨県,甲斐市
35.5994148,138.6029874,山梨県,笛吹市
35.4899911,138.4603473,山梨県,西八代郡市川三郷町
35.531831,138.8976186,山梨県,都留市
35.675025,138.464647,山梨県,韮崎市
35.643355,137.124417,岐阜県,下呂市
35.351794,136.539391,岐阜県,不破郡垂井町
35.358751,136.466781,岐阜県,不破郡関ケ原町
35.458044,137.441361,岐阜県,中津川市
35.5242,137.1147333,岐阜県,加茂郡七宗町
35.45266667,137.0803333,岐阜県,加茂郡八百津町
35.4375171,136.9978727,岐阜県,加茂郡坂祝町
35.4727635,136.9821255,岐阜県,加茂郡富加町
35.4752413,137.0549092,岐阜県,加茂郡川辺町
35.5683786,137.2231966,岐阜県,加茂郡白川町
35.37784485,137.1137309,岐阜県,可児市
35.42706667,137.1276667,岐阜県,可児郡御嵩町
35.3600166,136.8296107,岐阜県,各務原市
35.316512,137.190139,岐阜県,土岐市
35.29273333,137.14,岐阜県,多治見市
35.29273333,136.4726,岐阜県,大垣市
35.31853333,136.6599333,岐阜県,安八郡安八町
35.393,136.6295333,岐阜県,安八郡神戸町
35.291533,136.6480267,岐阜県,安八郡輪之内町
35.49186667,136.7778667,岐阜県,山県市
35.36180799,136.7295991,岐阜県,岐阜市
35.30186667,137.3889333,岐阜県,恵那市
35.430932,136.627358,岐阜県,揖斐郡大野町
35.46453333,136.5713333,岐阜県,揖斐郡揖斐川町
35.419442,136.559814,岐阜県,揖斐郡池田町
35.4249491,136.6812721,岐阜県,本巣市
35.4136328,136.6895986,岐阜県,本巣郡北方町
35.156413,136.634957,岐阜県,海津市
35.30953333,137.2936667,岐阜県,瑞浪市
35.36908,136.67478,岐阜県,瑞穂市
35.437918,137.003484,岐阜県,美濃加茂市
35.52940738,136.9099498,岐阜県,美濃市
35.269958,136.679865,岐阜県,羽島市
35.37586667,136.7739333,岐阜県,羽島郡岐南町
35.3589562,136.7460537,岐阜県,羽島郡笠松町
35.621847,136.946288,岐阜県,郡上市
35.4446,136.9558667,岐阜県,関市
36.22496535,137.1882658,岐阜県,飛騨市
35.25103157,136.6057701,岐阜県,養老郡養老町
36.05262,137.279414,岐阜県,高山市
34.912194,133.9471997,岡山県,久米郡久米南町
34.9540679,134.0597079,岡山県,久米郡美咲町
34.57179819,133.4719308,岡山県,井原市
34.439041,133.793588,岡山県,倉敷市
34.72699409,134.1137512,岡山県,備前市
34.83056369,133.7625772,岡山県,加賀郡吉備中央町
35.033353,134.125884,岡山県,勝田郡勝央町
35.1146,134.1382667,岡山県,勝田郡奈義町
34.7936299,134.1516295,岡山県,和気郡和気町
34.604729,133.540835,岡山県,小田郡矢掛町
34.614373,133.976139,岡山県,岡山市中区
34.6274,133.8382667,岡山県,岡山市北区
34.537477,133.872989,岡山県,岡山市南区
34.626698,134.053927,岡山県,岡山市東区
34.9631928,133.470682,岡山県,新見市
35.0268,133.9188,岡山県,津山市
34.5222119,133.5776344,岡山県,浅口市
34.499,133.5331333,岡山県,浅口郡里庄町
34.6172,134.1595333,岡山県,瀬戸内市
34.4582,133.9222,岡山県,玉野市
34.951316,133.628205,岡山県,真庭市
34.49033333,133.5184,岡山県,笠岡市
34.660038,133.774793,岡山県,総社市
34.9881597,134.1296607,岡山県,美作市
35.0800005,133.9374917,岡山県,苫田郡鏡野町
34.737895,134.0078401,岡山県,赤磐市
34.600624,133.825806,岡山県,都窪郡早島町
34.776911,133.588154,岡山県,高梁市
38.812517,141.198906,岩手県,一関市
39.3540672,141.8940376,岩手県,上閉伊郡大槌町
39.4572164,141.951143,岩手県,下閉伊郡山田町
39.8418757,141.8616218,岩手県,下閉伊郡岩泉町
39.9999536,141.8814337,岩手県,下閉伊郡普代村
39.8886531,141.913572,岩手県,下閉伊郡田野畑村
40.117438,141.8112364,岩手県,久慈市
40.19811822,141.4260474,岩手県,九戸郡九戸村
40.2791459,141.6337908,岩手県,九戸郡洋野町
40.296801,141.42403,岩手県,九戸郡軽米町
40.183661,141.15475,岩手県,二戸市
40.060326,141.231579,岩手県,二戸郡一戸町
39.88186667,141.0970667,岩手県,八幡平市
39.2436017,141.0848125,岩手県,北上市
39.3223132,140.7836173,岩手県,和賀郡西和賀町
39.0349578,141.7178777,岩手県,大船渡市
39.016011,141.108943,岩手県,奥州市
39.56533333,141.9373333,岩手県,宮古市
39.9346,141.2008,岩手県,岩手郡岩手町
40.0010743,141.4856866,岩手県,岩手郡葛巻町
39.6623497,140.966347,岩手県,岩手郡雫石町
39.13700771,141.5800442,岩手県,気仙郡住田町
39.70388794,141.0737,岩手県,滝沢市
39.61693333,141.1902667,岩手県,盛岡市
39.611066,141.152603,岩手県,紫波郡矢巾町
39.53638,141.16987,岩手県,紫波郡紫波町
39.19257736,141.095108,岩手県,胆沢郡金ケ崎町
39.35666667,141.1122,岩手県,花巻市
38.963388,141.125157,岩手県,西磐井郡平泉町
39.29273333,141.4040667,岩手県,遠野市
39.207049,141.865457,岩手県,釜石市
39.0086,141.6503333,岩手県,陸前高田市
35.1583639,132.9662564,島根県,仁多郡奥出雲町
35.234352,132.737978,島根県,出雲市
35.066751,132.454451,島根県,大田市
35.240768,133.1335743,島根県,安来市
35.40483,132.899783,島根県,松江市
34.957666,132.335107,島根県,江津市
34.741612,132.011719,島根県,浜田市
34.601868,131.728496,島根県,益田市
34.963753,132.472795,島根県,邑智郡川本町
34.945436,132.6433897,島根県,邑智郡美郷町
34.8599519,132.5358689,島根県,邑智郡邑南町
36.095393,133.093631,島根県,隠岐郡海士町
36.109424,133.040613,島根県,隠岐郡西ノ島町
36.203736,133.333293,島根県,隠岐郡隠岐の島町
35.1402476,132.7371858,島根県,雲南市
34.997964,132.7125925,島根県,飯石郡飯南町
34.35091,131.93052,島根県,鹿足郡吉賀町
34.4583843,131.7691622,島根県,鹿足郡津和野町
34.33686667,133.0407333,広島県,三原市
34.6627212,132.8422204,広島県,三次市
34.576439,132.991278,広島県,世羅郡世羅町
34.09938317,132.5438549,広島県,呉市
34.207715,132.195476,広島県,大竹市
34.303772,132.510872,広島県,安芸郡坂町
34.37586667,132.5042667,広島県,安芸郡府中町
34.3601992,132.5377442,広島県,安芸郡海田町
34.3236,132.575,広島県,安芸郡熊野町
34.6002067,132.5916213,広島県,安芸高田市
34.2840989,133.1390764,広島県,尾道市
34.62679,132.432441,広島県,山県郡北広島町
34.5779548,132.224592,広島県,山県郡安芸太田町
34.3664071,132.4313219,広島県,広島市中区
34.3535394,132.3523849,広島県,広島市佐伯区
34.3468312,132.462848,広島県,広島市南区
34.4558882,132.4949019,広島県,広島市安佐北区
34.427534,132.460168,広島県,広島市安佐南区
34.33990131,132.5399249,広島県,広島市安芸区
34.39343762,132.4959148,広島県,広島市東区
34.3591783,132.417459,広島県,広島市西区
34.842799,132.978194,広島県,庄原市
34.55315904,133.2687321,広島県,府中市
34.280251,132.263515,広島県,廿日市市
34.3023593,132.7961529,広島県,東広島市
34.172856,132.465972,広島県,江田島市
34.694067,133.239553,広島県,神石郡神石高原町
34.3707527,133.3109114,広島県,福山市
34.317483,132.872781,広島県,竹原市
34.236252,132.913371,広島県,豊田郡大崎上島町
33.8769834,133.7679058,徳島県,三好市
34.03201744,133.8982316,徳島県,三好郡東みよし町
33.9313215,134.5192225,徳島県,勝浦郡勝浦町
34.057024,134.231456,徳島県,吉野川市
33.99326667,134.4558,徳島県,名東郡佐那河内村
34.066879,134.416108,徳島県,名西郡石井町
33.968174,134.3423672,徳島県,名西郡神山町
33.96034841,134.5962714,徳島県,小松島市
34.002431,134.547895,徳島県,徳島市
34.11193333,134.4040667,徳島県,板野郡上板町
34.1117603,134.5473101,徳島県,板野郡北島町
34.132753,134.57629,徳島県,板野郡松茂町
34.12059,134.44467,徳島県,板野郡板野町
34.1170718,134.5025727,徳島県,板野郡藍住町
33.594949,134.353333,徳島県,海部郡海陽町
33.665768,134.4252242,徳島県,海部郡牟岐町
33.725178,134.53145,徳島県,海部郡美波町
34.0088954,134.1478067,徳島県,美馬市
34.0328753,134.0291022,徳島県,美馬郡つるぎ町
33.8198758,134.4839938,徳島県,那賀郡那賀町
33.8460092,134.6037396,徳島県,阿南市
34.06806667,134.1933333,徳島県,阿波市
34.14566667,134.5927333,徳島県,鳴門市
33.65233333,132.9028,愛媛県,上浮穴郡久万高原町
33.9993624,133.0159348,愛媛県,今治市
33.642931,132.710674,愛媛県,伊予市
33.7754153,132.7085688,愛媛県,伊予郡松前町
33.7392684,132.7902418,愛媛県,伊予郡砥部町
33.444141,132.440506,愛媛県,八幡浜市
33.227429,132.7077818,愛媛県,北宇和郡松野町
33.24753333,132.6734667,愛媛県,北宇和郡鬼北町
32.915878,132.498735,愛媛県,南宇和郡愛南町
33.54426667,132.6495333,愛媛県,喜多郡内子町
33.95379073,133.4198785,愛媛県,四国中央市
33.4612741,132.6766398,愛媛県,大洲市
33.10813333,132.5129333,愛媛県,宇和島市
33.919649,133.267501,愛媛県,新居浜市
33.790244,132.880654,愛媛県,東温市
33.77893333,132.8234,愛媛県,松山市
33.346149,132.580858,愛媛県,西予市
33.489271,132.353292,愛媛県,西宇和郡伊方町
33.8812,133.0765333,愛媛県,西条市
34.245872,133.148101,愛媛県,越智郡上島町
35.15055176,136.793223,愛知県,あま市
35.058778,137.077642,愛知県,みよし市
35.25666667,136.8421333,愛知県,一宮市
35.321426,136.896735,愛知県,丹羽郡大口町
35.344393,136.899398,愛知県,丹羽郡扶桑町
34.956881,136.992935,愛知県,刈谷市
35.2326,136.8838667,愛知県,北名古屋市
35.031149,137.7160908,愛知県,北設楽郡東栄町
35.06386667,137.5485333,愛知県,北設楽郡設楽町
34.86916806,136.9176822,愛知県,半田市
35.14293333,136.9012667,愛知県,名古屋市中区
35.119435,136.87004,愛知県,名古屋市中川区
35.146727,136.8414,愛知県,名古屋市中村区
35.187422,136.91391,愛知県,名古屋市北区
35.148806,136.974418,愛知県,名古屋市千種区
35.0715761,136.9100006,愛知県,名古屋市南区
35.1394002,137.0148949,愛知県,名古屋市名東区
35.101053,136.957434,愛知県,名古屋市天白区
35.1912681,137.0199267,愛知県,名古屋市守山区
35.136759,136.962999,愛知県,名古屋市昭和区
35.170488,136.926348,愛知県,名古屋市東区
35.0498024,136.8474385,愛知県,名古屋市港区
35.11619321,136.8911701,愛知県,名古屋市熱田区
35.1114,136.9212667,愛知県,名古屋市瑞穂区
35.04477854,136.9651634,愛知県,名古屋市緑区
35.17169627,136.8819233,愛知県,名古屋市西区
34.98733333,136.9284667,愛知県,大府市
34.90115,137.048523,愛知県,安城市
35.261937,136.9073014,愛知県,小牧市
35.1931801,137.0412348,愛知県,尾張旭市
34.880982,137.114968,愛知県,岡崎市
35.2632505,136.8666966,愛知県,岩倉市
34.8523736,136.8158294,愛知県,常滑市
35.0706,136.7755333,愛知県,弥富市
35.08136,137.047027,愛知県,愛知郡東郷町
35.12124187,136.7661883,愛知県,愛西市
34.8425458,137.4982049,愛知県,新城市
35.11087024,137.0207463,愛知県,日進市
35.2192619,136.9456367,愛知県,春日井市
34.97017083,136.9141497,愛知県,東海市
35.31372388,136.8673844,愛知県,江南市
35.139059,136.758558,愛知県,津島市
35.1682068,136.8171509,愛知県,海部郡大治町
35.1214182,136.769236,愛知県,海部郡蟹江町
35.05806667,136.8228667,愛知県,海部郡飛島村
35.19633333,136.8440667,愛知県,清須市
35.19286667,137.1024667,愛知県,瀬戸市
35.32353333,136.9457333,愛知県,犬山市
34.58974979,137.0798257,愛知県,田原市
34.933917,136.855925,愛知県,知多市
34.69993333,136.9705333,愛知県,知多郡南知多町
34.940552,136.96284,愛知県,知多郡東浦町
34.8216414,136.9200932,愛知県,知多郡武豊町
34.7588484,136.9221317,愛知県,知多郡美浜町
34.91467641,136.9221935,愛知県,知多郡阿久比町
34.9819937,137.0551904,愛知県,知立市
34.8509312,136.9684504,愛知県,碧南市
35.201399,136.730631,愛知県,稲沢市
34.783073,137.178531,愛知県,蒲郡市
34.791678,137.141584,愛知県,西尾市
35.23995859,136.9200432,愛知県,西春日井郡豊山町
34.7954,137.3644667,愛知県,豊川市
35.0391112,136.9983188,愛知県,豊明市
34.6772,137.3654,愛知県,豊橋市
34.9938,137.1196667,愛知県,豊田市
35.155979,137.028018,愛知県,長久手市
34.835651,137.178233,愛知県,額田郡幸田町
34.9111512,136.9885743,愛知県,高浜市
37.53196,138.715574,新潟県,三島郡出雲崎町
37.5456094,139.0452277,新潟県,三条市
36.9489567,138.2118209,新潟県,上越市
36.9926689,138.5897669,新潟県,中魚沼郡津南町
37.6868,139.1517333,新潟県,五泉市
37.819208,138.285555,新潟県,佐渡市
37.4138362,138.608369,新潟県,刈羽郡刈羽村
37.650746,139.034175,新潟県,加茂市
37.9675367,139.2773444,新潟県,北蒲原郡聖籠町
37.0939454,138.7285361,新潟県,十日町市
37.680967,139.059568,新潟県,南蒲原郡田上町
36.9804026,138.8062353,新潟県,南魚沼市
36.793237,138.783674,新潟県,南魚沼郡湯沢町
36.863391,138.20016,新潟県,妙高市
37.3028297,138.8142089,新潟県,小千谷市
38.090513,139.560746,新潟県,岩船郡関川村
37.873676,139.042092,新潟県,新潟市中央区
37.9151073,139.2113531,新潟県,新潟市北区
37.689361,138.979882,新潟県,新潟市南区
37.8959241,139.0973704,新潟県,新潟市東区
37.8394317,139.1300668,新潟県,新潟市江南区
37.75193333,139.0987333,新潟県,新潟市秋葉区
37.8144333,138.903954,新潟県,新潟市西区
37.7118,138.9831333,新潟県,新潟市西蒲区
37.8942969,139.2712218,新潟県,新発田市
38.112236,139.449296,新潟県,村上市
37.6662,139.4693333,新潟県,東蒲原郡阿賀町
37.2133616,138.6342079,新潟県,柏崎市
37.6210693,138.841635,新潟県,燕市
37.0241665,137.8528305,新潟県,糸魚川市
38.045679,139.403241,新潟県,胎内市
37.6869958,138.8691401,新潟県,西蒲原郡弥彦村
37.5239926,138.9371816,新潟県,見附市
37.2710856,138.8612361,新潟県,長岡市
37.7647839,139.2498274,新潟県,阿賀野市
37.210275,138.967492,新潟県,魚沼市
35.7178198,139.2741135,東京都,あきる野市
34.1178737,139.539621,東京都,三宅支庁三宅村
33.873189,139.601859,東京都,三宅支庁御蔵島村
35.665152,139.581557,東京都,三鷹市
35.5926,139.6756,東京都,世田谷区
35.65346667,139.7695333,東京都,中央区
35.6816242,139.6615594,東京都,中野区
33.0712084,139.7961945,東京都,八丈支庁八丈町
35.604505,139.385719,東京都,八王子市
35.7335331,139.7592483,東京都,北区
35.67025839,139.7543226,東京都,千代田区
35.69613333,139.7858667,東京都,台東区
35.58746667,139.7326,東京都,品川区
35.68866667,139.4695333,東京都,国分寺市
35.6724,139.449,東京都,国立市
35.68722669,139.8059095,東京都,墨田区
35.609546,139.426397,東京都,多摩市
34.682391,139.432049,東京都,大島支庁大島町
34.324452,139.217036,東京都,大島支庁新島村
34.2052666,139.1342549,東京都,大島支庁神津島村
35.54108771,139.708221,東京都,大田区
35.70906667,139.4867333,東京都,小平市
27.094477,142.193311,東京都,小笠原支庁小笠原村
35.6842,139.5005333,東京都,小金井市
35.70205985,139.7623386,東京都,文京区
35.679684,139.720121,東京都,新宿区
35.6470789,139.3807981,東京都,日野市
35.6972462,139.3740046,東京都,昭島市
35.66603563,139.6392201,東京都,杉並区
35.735933,139.523343,東京都,東久留米市
35.7330497,139.418842,東京都,東大和市
35.7405241,139.4767119,東京都,東村山市
35.739243,139.704672,東京都,板橋区
35.735444,139.378959,東京都,武蔵村山市
35.69548092,139.5388846,東京都,武蔵野市
35.643561,139.860764,東京都,江戸川区
35.61686667,139.7798,東京都,江東区
35.76264811,139.5088849,東京都,清瀬市
35.64246667,139.7133333,東京都,渋谷区
35.6262404,139.7421698,東京都,港区
35.6254,139.5928667,東京都,狛江市
35.5028,139.4702,東京都,町田市
35.6068,139.6787333,東京都,目黒区
35.71833333,139.3357333,東京都,福生市
35.6106614,139.4933526,東京都,稲城市
35.68582785,139.4159361,東京都,立川市
35.717793,139.5824921,東京都,練馬区
35.753726,139.319179,東京都,羽村市
35.72572,139.776349,東京都,荒川区
35.7134881,139.8629488,東京都,葛飾区
35.8153471,139.1512497,東京都,西多摩郡奥多摩町
35.7343804,139.2755431,東京都,西多摩郡日の出町
35.726839,139.1488663,東京都,西多摩郡檜原村
35.7565293,139.3419725,東京都,西多摩郡瑞穂町
35.7115015,139.5362842,東京都,西東京市
35.6382,139.5532,東京都,調布市
35.713234,139.720223,東京都,豊島区
35.74186667,139.8146667,東京都,足立区
35.7734009,139.2845828,東京都,青梅市
36.662754,139.957598,栃木県,さくら市
36.4236024,139.8009194,栃木県,下都賀郡壬生町
36.2098,139.7228,栃木県,下都賀郡野木町
36.3692,139.8772,栃木県,下野市
36.290138,139.600318,栃木県,佐野市
36.7292136,139.8802417,栃木県,塩谷郡塩谷町
36.598111,140.04066,栃木県,塩谷郡高根沢町
36.78713333,140.0108,栃木県,大田原市
36.472153,139.871034,栃木県,宇都宮市
36.251794,139.746099,栃木県,小山市
36.6412068,139.7261458,栃木県,日光市
36.24933333,139.6504667,栃木県,栃木市
36.42874,139.90767,栃木県,河内郡上三川町
36.373793,139.967735,栃木県,真岡市
36.7536,139.9492,栃木県,矢板市
36.51233333,140.0612,栃木県,芳賀郡市貝町
36.4581984,140.070236,栃木県,芳賀郡益子町
36.5253228,140.024764,栃木県,芳賀郡芳賀町
36.52750218,140.1783715,栃木県,芳賀郡茂木町
36.2999082,139.458893,栃木県,足利市
36.8444877,139.9711219,栃木県,那須塩原市
36.6362,140.1528,栃木県,那須烏山市
36.73326667,140.1655333,栃木県,那須郡那珂川町
36.9577249,140.1557679,栃木県,那須郡那須町
36.5146268,139.693714,栃木県,鹿沼市
26.31893333,127.8928667,沖縄県,うるま市
26.2444,127.7681333,沖縄県,中頭郡中城村
26.29973333,127.8084,沖縄県,中頭郡北中城村
26.29886667,127.7588667,沖縄県,中頭郡北谷町
26.35352668,127.7417599,沖縄県,中頭郡嘉手納町
26.217104,127.763936,沖縄県,中頭郡西原町
26.367392,127.744908,沖縄県,中頭郡読谷村
24.272273,123.8805875,沖縄県,八重山郡竹富町
26.1317638,127.7607508,沖縄県,南城市
26.5236,128.0211333,沖縄県,名護市
26.6938,127.9542,沖縄県,国頭郡今帰仁村
26.70886667,127.8068667,沖縄県,国頭郡伊江村
26.7312,128.1690667,沖縄県,国頭郡国頭村
26.66073333,128.1010667,沖縄県,国頭郡大宜味村
26.4831998,127.9794029,沖縄県,国頭郡宜野座村
26.45093333,127.8054667,沖縄県,国頭郡恩納村
26.6540264,127.8801802,沖縄県,国頭郡本部町
26.44933333,127.8499333,沖縄県,国頭郡金武町
26.25433333,127.7570667,沖縄県,宜野湾市
24.7181369,125.3180573,沖縄県,宮古島市
26.191786,127.770527,沖縄県,島尻郡与那原町
26.3318,126.8077333,沖縄県,島尻郡久米島町
26.925094,127.9498418,沖縄県,島尻郡伊是名村
26.1278,127.7549333,沖縄県,島尻郡八重瀬町
25.83512,131.229187,沖縄県,島尻郡南大東村
26.18006667,127.7253333,沖縄県,島尻郡南風原町
26.30673333,127.8172667,沖縄県,沖縄市
26.233453,127.72586,沖縄県,浦添市
24.3320264,124.1712949,沖縄県,石垣市
26.095,127.6991333,沖縄県,糸満市
26.1535461,127.6710722,沖縄県,豊見城市
26.17979,127.653638,沖縄県,那覇市
34.937716,135.929183,滋賀県,大津市
35.039,135.9898667,滋賀県,守山市
35.1990736,136.1961896,滋賀県,彦根市
35.15433333,136.2093333,滋賀県,愛知郡愛荘町
35.04286667,136.1728667,滋賀県,東近江市
35.0022,136.0238667,滋賀県,栗東市
34.98226667,136.1081333,滋賀県,湖南市
